route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
B42,EN_P6-Weekday,EN_P6-Weekday-109200_B42_510,CANARSIE PIER,1,38429109,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-110200_B42_508,CANARSIE PIER,1,38429111,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-111200_B42_507,CANARSIE PIER,1,38429132,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-112200_B42_510,CANARSIE PIER,1,38429109,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-113200_B42_506,CANARSIE PIER,1,38429103,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-114200_B42_508,CANARSIE PIER,1,38429111,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-115200_B42_509,CANARSIE PIER,1,38429107,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-116400_B42_506,CANARSIE PIER,1,38429103,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-117600_B42_508,CANARSIE PIER,1,38429111,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-118800_B42_509,CANARSIE PIER,1,38429107,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-120000_B42_511,CANARSIE PIER,1,38429112,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-121200_B42_508,CANARSIE PIER,1,38429111,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-122400_B42_509,CANARSIE PIER,1,38429107,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-123600_B42_511,CANARSIE PIER,1,38429112,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-124800_B42_510,CANARSIE PIER,1,38429106,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-126000_B42_509,CANARSIE PIER,1,38429107,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-127200_B42_511,CANARSIE PIER,1,38429112,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-128400_B42_510,CANARSIE PIER,1,38429106,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-130800_B42_511,CANARSIE PIER,1,38429112,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-133800_B42_509,CANARSIE PIER,1,38429107,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-135300_B42_511,CANARSIE PIER,1,38429112,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-136800_B42_510,CANARSIE PIER,1,38429106,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-138800_B42_511,CANARSIE PIER,1,38429112,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-140800_B42_510,CANARSIE PIER,1,38429106,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-142800_B42_511,CANARSIE PIER,1,38429112,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-001000_B42_501,ROCKAWAY PKY STA,0,38429102,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-003000_B42_501,ROCKAWAY PKY STA,0,38429102,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-005000_B42_501,ROCKAWAY PKY STA,0,38429102,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-007000_B42_501,ROCKAWAY PKY STA,0,38429102,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-009000_B42_501,ROCKAWAY PKY STA,0,38429102,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-011000_B42_501,ROCKAWAY PKY STA,0,38429102,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-013000_B42_501,ROCKAWAY PKY STA,0,38429102,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-015000_B42_501,ROCKAWAY PKY STA,0,38429102,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-017000_B42_501,ROCKAWAY PKY STA,0,38429102,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-019000_B42_501,ROCKAWAY PKY STA,0,38429102,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-021000_B42_501,ROCKAWAY PKY STA,0,38429102,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-023000_B42_501,ROCKAWAY PKY STA,0,38429102,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-025000_B42_501,ROCKAWAY PKY STA,0,38429102,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-027000_B42_502,ROCKAWAY PKY STA,0,38429123,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-029000_B42_501,ROCKAWAY PKY STA,0,38429102,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-031000_B42_502,ROCKAWAY PKY STA,0,38429123,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-033000_B42_503,ROCKAWAY PKY STA,0,38429108,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-037800_B42_504,ROCKAWAY PKY STA,0,38429124,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-039300_B42_502,ROCKAWAY PKY STA,0,38429123,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-040300_B42_503,ROCKAWAY PKY STA,0,38429108,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-041300_B42_504,ROCKAWAY PKY STA,0,38429124,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-042300_B42_505,ROCKAWAY PKY STA,0,38429125,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-048900_B42_501,ROCKAWAY PKY STA,0,38429105,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-049700_B42_504,ROCKAWAY PKY STA,0,38429124,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-050700_B42_505,ROCKAWAY PKY STA,0,38429125,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-051700_B42_502,ROCKAWAY PKY STA,0,38429123,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-052700_B42_503,ROCKAWAY PKY STA,0,38429108,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-053900_B42_504,ROCKAWAY PKY STA,0,38429124,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-055100_B42_506,ROCKAWAY PKY STA,0,38429126,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-058100_B42_504,ROCKAWAY PKY STA,0,38429124,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-059600_B42_506,ROCKAWAY PKY STA,0,38429126,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-061100_B42_504,ROCKAWAY PKY STA,0,38429124,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-062600_B42_507,ROCKAWAY PKY STA,0,38429127,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-064100_B42_506,ROCKAWAY PKY STA,0,38429126,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-067100_B42_506,ROCKAWAY PKY STA,0,38429126,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-068600_B42_503,ROCKAWAY PKY STA,0,38429101,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-089600_B42_505,ROCKAWAY PKY STA,0,38429131,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-091100_B42_504,ROCKAWAY PKY STA,0,38429130,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-092600_B42_508,ROCKAWAY PKY STA,0,38429129,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-095600_B42_509,ROCKAWAY PKY STA,0,38429110,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-097100_B42_506,ROCKAWAY PKY STA,0,38429103,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-098600_B42_505,ROCKAWAY PKY STA,0,38429131,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-100100_B42_507,ROCKAWAY PKY STA,0,38429132,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-101600_B42_506,ROCKAWAY PKY STA,0,38429103,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-103100_B42_510,ROCKAWAY PKY STA,0,38429109,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-104600_B42_507,ROCKAWAY PKY STA,0,38429132,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-106100_B42_506,ROCKAWAY PKY STA,0,38429103,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-107500_B42_510,ROCKAWAY PKY STA,0,38429109,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-108700_B42_507,ROCKAWAY PKY STA,0,38429132,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-109900_B42_511,ROCKAWAY PKY STA,0,38429110,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-111100_B42_506,ROCKAWAY PKY STA,0,38429103,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-112300_B42_508,ROCKAWAY PKY STA,0,38429111,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-113500_B42_507,ROCKAWAY PKY STA,0,38429132,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-114700_B42_510,ROCKAWAY PKY STA,0,38429109,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-115900_B42_508,ROCKAWAY PKY STA,0,38429111,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-117100_B42_509,ROCKAWAY PKY STA,0,38429107,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-118300_B42_506,ROCKAWAY PKY STA,0,38429103,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-120700_B42_509,ROCKAWAY PKY STA,0,38429107,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-121900_B42_511,ROCKAWAY PKY STA,0,38429112,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-123100_B42_508,ROCKAWAY PKY STA,0,38429111,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-124300_B42_509,ROCKAWAY PKY STA,0,38429107,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-125500_B42_511,ROCKAWAY PKY STA,0,38429112,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-126700_B42_510,ROCKAWAY PKY STA,0,38429106,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-127900_B42_509,ROCKAWAY PKY STA,0,38429107,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-129100_B42_511,ROCKAWAY PKY STA,0,38429112,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-131800_B42_509,ROCKAWAY PKY STA,0,38429107,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-136300_B42_509,ROCKAWAY PKY STA,0,38429107,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-137800_B42_511,ROCKAWAY PKY STA,0,38429112,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-139300_B42_510,ROCKAWAY PKY STA,0,38429106,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-140800_B42_511,ROCKAWAY PKY STA,0,38429112,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-142300_B42_510,ROCKAWAY PKY STA,0,38429106,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-144000_B42_511,ROCKAWAY PKY STA,0,38429112,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-119500_B42_508,ROCKAWAY PKY STA,0,38429111,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-046500_B42_501,CANARSIE PIER,1,38429105,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-094100_B42_505,ROCKAWAY PKY STA,0,38429131,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-082300_B42_507,CANARSIE PIER,1,38429104,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-040500_B42_505,CANARSIE PIER,1,38429125,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-083800_B42_504,CANARSIE PIER,1,38429130,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-077800_B42_507,CANARSIE PIER,1,38429104,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-071600_B42_502,ROCKAWAY PKY STA,0,38429104,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-034800_B42_502,ROCKAWAY PKY STA,0,38429123,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-070100_B42_505,ROCKAWAY PKY STA,0,38429128,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-085100_B42_507,ROCKAWAY PKY STA,0,38429104,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-088100_B42_508,ROCKAWAY PKY STA,0,38429129,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-073100_B42_503,ROCKAWAY PKY STA,0,38429101,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-080600_B42_507,ROCKAWAY PKY STA,0,38429104,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-077600_B42_503,ROCKAWAY PKY STA,0,38429101,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-079100_B42_508,ROCKAWAY PKY STA,0,38429129,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-086600_B42_504,ROCKAWAY PKY STA,0,38429130,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-083600_B42_508,ROCKAWAY PKY STA,0,38429129,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-036300_B42_503,ROCKAWAY PKY STA,0,38429108,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-050500_B42_503,CANARSIE PIER,1,38429108,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-052700_B42_506,CANARSIE PIER,1,38429126,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-049500_B42_502,CANARSIE PIER,1,38429123,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-061800_B42_506,CANARSIE PIER,1,38429126,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-063800_B42_505,CANARSIE PIER,1,38429128,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-134800_B42_510,ROCKAWAY PKY STA,0,38429106,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-130300_B42_510,ROCKAWAY PKY STA,0,38429106,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-044500_B42_505,CANARSIE PIER,1,38429125,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-132300_B42_510,CANARSIE PIER,1,38429106,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-133300_B42_511,ROCKAWAY PKY STA,0,38429112,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-129600_B42_509,CANARSIE PIER,1,38429107,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-031500_B42_503,CANARSIE PIER,1,38429108,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-042500_B42_501,CANARSIE PIER,1,38429105,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-059800_B42_507,CANARSIE PIER,1,38429127,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-056600_B42_507,ROCKAWAY PKY STA,0,38429127,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-076100_B42_502,ROCKAWAY PKY STA,0,38429104,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-082100_B42_504,ROCKAWAY PKY STA,0,38429130,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-051500_B42_504,CANARSIE PIER,1,38429124,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-073300_B42_502,CANARSIE PIER,1,38429104,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-067300_B42_505,CANARSIE PIER,1,38429128,B420005
B42,EN_P6-Weekday,EN_P6-Weekday-043200_B42_503,ROCKAWAY PKY STA,0,38429108,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-044100_B42_502,ROCKAWAY PKY STA,0,38429123,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-044900_B42_501,ROCKAWAY PKY STA,0,38429105,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-045700_B42_504,ROCKAWAY PKY STA,0,38429124,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-046500_B42_505,ROCKAWAY PKY STA,0,38429125,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-047300_B42_502,ROCKAWAY PKY STA,0,38429123,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-048100_B42_503,ROCKAWAY PKY STA,0,38429108,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-074600_B42_505,ROCKAWAY PKY STA,0,38429128,B421036
B42,EN_P6-Weekday,EN_P6-Weekday-065600_B42_505,ROCKAWAY PKY STA,0,38429128,B421036
Q56,EN_P6-Weekday,EN_P6-Weekday-010000_Q56_451,JAMAICA 170 ST via JAMAICA AV,0,38429297,Q560593
Q24,EN_P6-Weekday,EN_P6-Weekday-014000_Q56_451,BED STUY PATCHEN AV,1,38429297,Q240302
Q24,EN_P6-Weekday,EN_P6-Weekday-019000_Q56_451,JAMAICA PARSONS-HILLSIDE,0,38429297,Q240301
Q56,EN_P6-Weekday,EN_P6-Weekday-024000_Q56_451,BROADWAY JUNCTION via JAMAICA AV,1,38429297,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-028000_Q56_451,JAMAICA 170 ST via JAMAICA AV,0,38429297,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-034000_Q56_451,BROADWAY JUNCTION via JAMAICA AV,1,38429297,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-030000_Q56_453,JAMAICA 170 ST via JAMAICA AV,0,38429396,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-032000_Q56_454,JAMAICA 170 ST via JAMAICA AV,0,38429301,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-036000_Q56_453,BROADWAY JUNCTION via JAMAICA AV,1,38429396,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-034000_Q56_455,JAMAICA 170 ST via JAMAICA AV,0,38429303,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-038000_Q56_454,BROADWAY JUNCTION via JAMAICA AV,1,38429301,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-040000_Q56_455,BROADWAY JUNCTION via JAMAICA AV,1,38429303,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-148000_Q56_468,JAMAICA 170 ST via JAMAICA AV,0,38429315,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-152000_Q56_468,BROADWAY JUNCTION via JAMAICA AV,1,38429315,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-035500_Q56_456,JAMAICA 170 ST via JAMAICA AV,0,38429397,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-037000_Q56_457,JAMAICA 170 ST via JAMAICA AV,0,38429398,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-038500_Q56_458,JAMAICA 170 ST via JAMAICA AV,0,38429307,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-040000_Q56_459,JAMAICA 170 ST via JAMAICA AV,0,38429399,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-041400_Q56_460,JAMAICA 170 ST via JAMAICA AV,0,38429309,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-042600_Q56_452,JAMAICA 170 ST via JAMAICA AV,0,38429400,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-043800_Q56_451,JAMAICA 170 ST via JAMAICA AV,0,38429310,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-045000_Q56_454,JAMAICA 170 ST via JAMAICA AV,0,38429301,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-046200_Q56_461,JAMAICA 170 ST via JAMAICA AV,0,38429304,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-047400_Q56_455,JAMAICA 170 ST via JAMAICA AV,0,38429303,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-048800_Q56_453,JAMAICA 170 ST via JAMAICA AV,0,38429401,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-050300_Q56_456,JAMAICA 170 ST via JAMAICA AV,0,38429397,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-051800_Q56_457,JAMAICA 170 ST via JAMAICA AV,0,38429398,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-053300_Q56_458,JAMAICA 170 ST via JAMAICA AV,0,38429307,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-054800_Q56_459,JAMAICA 170 ST via JAMAICA AV,0,38429399,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-056500_Q56_452,JAMAICA 170 ST via JAMAICA AV,0,38429400,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-058500_Q56_462,JAMAICA 170 ST via JAMAICA AV,0,38429402,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-060500_Q56_461,JAMAICA 170 ST via JAMAICA AV,0,38429304,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-062500_Q56_453,JAMAICA 170 ST via JAMAICA AV,0,38429401,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-064500_Q56_463,JAMAICA 170 ST via JAMAICA AV,0,38429403,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-066500_Q56_455,JAMAICA 170 ST via JAMAICA AV,0,38429404,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-068500_Q56_456,JAMAICA 170 ST via JAMAICA AV,0,38429405,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-070500_Q56_457,JAMAICA 170 ST via JAMAICA AV,0,38429406,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-072500_Q56_458,JAMAICA 170 ST via JAMAICA AV,0,38429407,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-074500_Q56_454,JAMAICA 170 ST via JAMAICA AV,0,38429408,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-076400_Q56_459,JAMAICA 170 ST via JAMAICA AV,0,38429409,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-078200_Q56_461,JAMAICA 170 ST via JAMAICA AV,0,38429410,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-080000_Q56_460,JAMAICA 170 ST via JAMAICA AV,0,38429411,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-081800_Q56_462,JAMAICA 170 ST via JAMAICA AV,0,38429302,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-083600_Q56_464,JAMAICA 170 ST via JAMAICA AV,0,38429412,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-085400_Q56_463,JAMAICA 170 ST via JAMAICA AV,0,38429298,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-087200_Q56_465,JAMAICA 170 ST via JAMAICA AV,0,38429413,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-089000_Q56_466,JAMAICA 170 ST via JAMAICA AV,0,38429312,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-090900_Q56_467,JAMAICA 170 ST via JAMAICA AV,0,38429414,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-092800_Q56_468,JAMAICA 170 ST via JAMAICA AV,0,38429306,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-094800_Q56_469,JAMAICA 170 ST via JAMAICA AV,0,38429299,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-096800_Q56_470,JAMAICA 170 ST via JAMAICA AV,0,38429308,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-098800_Q56_462,JAMAICA 170 ST via JAMAICA AV,0,38429302,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-100800_Q56_464,JAMAICA 170 ST via JAMAICA AV,0,38429412,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-104800_Q56_465,JAMAICA 170 ST via JAMAICA AV,0,38429413,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-106800_Q56_466,JAMAICA 170 ST via JAMAICA AV,0,38429312,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-108800_Q56_467,JAMAICA 170 ST via JAMAICA AV,0,38429414,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-111000_Q56_469,JAMAICA 170 ST via JAMAICA AV,0,38429299,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-114000_Q56_470,JAMAICA 170 ST via JAMAICA AV,0,38429308,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-117000_Q56_468,JAMAICA 170 ST via JAMAICA AV,0,38429300,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-120000_Q56_464,JAMAICA 170 ST via JAMAICA AV,0,38429311,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-123000_Q56_465,JAMAICA 170 ST via JAMAICA AV,0,38429415,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-126000_Q56_466,JAMAICA 170 ST via JAMAICA AV,0,38429416,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-129000_Q56_469,JAMAICA 170 ST via JAMAICA AV,0,38429314,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-132000_Q56_470,JAMAICA 170 ST via JAMAICA AV,0,38429313,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-135000_Q56_467,JAMAICA 170 ST via JAMAICA AV,0,38429305,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-138000_Q56_468,JAMAICA 170 ST via JAMAICA AV,0,38429315,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-141000_Q56_469,JAMAICA 170 ST via JAMAICA AV,0,38429314,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-144500_Q56_467,JAMAICA 170 ST via JAMAICA AV,0,38429305,Q560593
Q56,EN_P6-Weekday,EN_P6-Weekday-042000_Q56_456,BROADWAY JUNCTION via JAMAICA AV,1,38429397,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-046700_Q56_459,BROADWAY JUNCTION via JAMAICA AV,1,38429399,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-049700_Q56_452,BROADWAY JUNCTION via JAMAICA AV,1,38429400,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-051200_Q56_451,BROADWAY JUNCTION via JAMAICA AV,1,38429310,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-052700_Q56_454,BROADWAY JUNCTION via JAMAICA AV,1,38429301,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-054000_Q56_461,BROADWAY JUNCTION via JAMAICA AV,1,38429304,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-056400_Q56_453,BROADWAY JUNCTION via JAMAICA AV,1,38429401,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-057600_Q56_456,BROADWAY JUNCTION via JAMAICA AV,1,38429397,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-059000_Q56_457,BROADWAY JUNCTION via JAMAICA AV,1,38429398,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-060500_Q56_458,BROADWAY JUNCTION via JAMAICA AV,1,38429307,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-062000_Q56_459,BROADWAY JUNCTION via JAMAICA AV,1,38429399,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-063800_Q56_452,BROADWAY JUNCTION via JAMAICA AV,1,38429400,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-065800_Q56_462,BROADWAY JUNCTION via JAMAICA AV,1,38429402,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-067800_Q56_461,BROADWAY JUNCTION via JAMAICA AV,1,38429304,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-069800_Q56_453,BROADWAY JUNCTION via JAMAICA AV,1,38429401,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-071800_Q56_463,BROADWAY JUNCTION via JAMAICA AV,1,38429403,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-073800_Q56_455,BROADWAY JUNCTION via JAMAICA AV,1,38429404,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-075800_Q56_456,BROADWAY JUNCTION via JAMAICA AV,1,38429405,Q560586
Q56,EN_P6-Weekday,EN_P6-Weekday-077800_Q56_457,BROADWAY JUNCTION via JAMAICA AV,1,38429406,Q560586
